Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDV07,OUT013,1842.7616413013893
FDP07,OUT049,3215.238887234824
FDK48,OUT018,933.7105841150478
FDM15,OUT019,557.641900409013
FDY19,OUT027,3377.8783626401273
FDK46,OUT046,4143.0520385031705
FDY11,OUT045,1083.0093883213267
FDH09,OUT046,1107.657924735584
FDO08,OUT027,4163.206018123397
FDU14,OUT013,3953.1576911147567
FDD22,OUT027,3247.9565821782744
FDM27,OUT017,2663.2783086402924
FDL02,OUT027,3219.9397529250855
NCA17,OUT035,2456.7607428588526
FDE38,OUT019,757.7140522661066
NCG07,OUT049,3010.8616335521656
DRC27,OUT013,3896.654685117959
FDA27,OUT035,4137.918184391776
FDW40,OUT045,2212.5507081358373
DRI11,OUT013,1897.1436127304478
FDN50,OUT046,1658.821080671507
FDR12,OUT046,2823.1968427429383
FDT34,OUT027,3095.223096671689
FDW11,OUT035,1122.0884259968443
NCO30,OUT027,4343.312866523629
FDZ34,OUT017,3250.723221998356
FDU45,OUT017,1999.4149078957707
NCD42,OUT035,736.6930463768222
FDX25,OUT045,2804.591052736898
NCR29,OUT046,1023.1828597849817
FDX43,OUT019,837.5082531358494
FDB04,OUT010,-507.2074601432105
FDR49,OUT027,2233.1301798642817
FDS39,OUT018,2002.866947535018
FDW58,OUT045,1648.925015540779
FDG22,OUT019,-1316.2446918039932
FDG31,OUT017,1184.247723877692
NCV53,OUT027,5255.224041394569
DRJ37,OUT035,2471.362097023026
FDV07,OUT035,1912.680773170854
FDW52,OUT018,2389.3046113668242
FDT15,OUT045,2924.1152955588477
FDD02,OUT018,1658.031136332429
FDM16,OUT035,1330.3806071167783
NCE55,OUT046,2784.1449197539914
FDB57,OUT018,3323.3861390946404
FDQ04,OUT013,726.6814390040672
FDQ47,OUT019,-1319.5688449293084
FDY14,OUT019,2218.5616822614975
DRK37,OUT017,3117.3657515285595
FDO25,OUT017,3475.698059046088
FDL57,OUT046,4184.847415066004
NCK29,OUT018,1675.382639829535
FDK46,OUT027,5575.64508895672
NCB43,OUT010,972.955763793303
DRE01,OUT027,5208.182358984224
FDC46,OUT018,2635.3637442738254
FDQ23,OUT045,1641.7805381688959
FDX38,OUT049,890.2855388934549
FDG60,OUT018,3456.4079326398205
FDW55,OUT017,4138.574755667534
FDP39,OUT013,866.4789504969376
FDB20,OUT018,1045.6778922044323
FDV21,OUT017,2115.9207068590185
FDZ02,OUT013,1608.3974256625515
FDP19,OUT027,3558.151589960238
FDA38,OUT035,3902.2601258067734
FDH22,OUT045,1909.5437710978294
DRM11,OUT045,4074.37832652792
FDO12,OUT027,4560.544499532625
FDT14,OUT049,1963.3519676440774
FDW34,OUT010,1935.2724358787673
FDG04,OUT027,4428.796819289913
FDW59,OUT018,1122.7706307206536
FDR33,OUT018,1483.7659904673928
FDP32,OUT013,2148.5182354722056
FDL13,OUT027,5185.317019512746
FDD22,OUT013,1837.4634252955148
FDV40,OUT027,2617.5528923262173
NCD55,OUT046,692.8896879889799
FDQ20,OUT010,-1161.4136157175672
FDD28,OUT045,876.0982109653414
FDC39,OUT045,3180.184251969229
NCR17,OUT049,1938.113782470973
DRO35,OUT018,1602.2897886508
FDF40,OUT049,4004.4305760187854
FDR31,OUT018,2114.92788279918
NCQ41,OUT017,3251.5659204490803
FDP38,OUT046,887.0967455572827
NCU54,OUT027,4720.787702813337
FDG22,OUT018,363.8884567679197
DRK59,OUT013,3737.7774555325304
FDC37,OUT046,1768.0775008281635
NCO42,OUT013,2332.5823710484838
NCT42,OUT017,2518.293563754225
FDX27,OUT035,1634.6430148406798
FDV40,OUT018,921.6368804142548
FDT45,OUT027,2395.048068944365
FDS47,OUT019,-543.2470812180691
FDR45,OUT035,3865.836325924727
FDB03,OUT045,3697.6240637959563
FDO49,OUT035,1032.349604522169
FDU60,OUT027,4155.742966202699
FDB26,OUT018,669.6069127329829
FDB46,OUT017,3552.510700724073
FDQ37,OUT019,1190.5130339645839
FDN03,OUT017,4150.43470795796
NCX30,OUT045,3841.9885487411375
FDK32,OUT019,626.3123729796789
DRM47,OUT013,3089.1874496077508
NCO02,OUT046,1127.8040165428247
FDP04,OUT013,1076.1070458117028
NCO43,OUT049,1666.5560689269478
FDD59,OUT013,1424.176628431247
FDQ10,OUT017,2873.0597685052926
FDW45,OUT035,2457.2487478205294
NCK30,OUT049,4048.60494227444
FDU31,OUT018,3218.3418194516416
NCQ17,OUT019,521.1440323103161
FDN01,OUT017,2941.613612120418
FDZ19,OUT049,2856.4980869464634
DRG37,OUT017,2609.7235625580506
FDE32,OUT045,618.5635239177791
FDO34,OUT049,2719.3643861660967
FDM04,OUT019,-1006.9853613974556
FDZ25,OUT049,2845.171501134857
FDU08,OUT049,1695.5261142766976
NCW30,OUT045,4006.6205442907376
NCM18,OUT013,994.3919792093657
FDS22,OUT035,856.2151763601723
NCH18,OUT017,3985.228513132315
FDC23,OUT013,2905.8739726100757
FDY46,OUT013,2982.7779842150485
NCU06,OUT046,3636.850546959773
FDX57,OUT045,1564.3191933816706
FDX36,OUT027,5028.858345709072
FDL16,OUT045,662.7267741527612
FDT16,OUT010,2224.347597024025
FDN16,OUT018,1393.0737218601134
FDC03,OUT046,3056.968664562679
DRF60,OUT013,3826.68175915991
FDS27,OUT027,4609.481698388074
FDP33,OUT010,2052.5587698016025
FDJ36,OUT018,1266.7363879521145
NCR42,OUT013,557.9152993311873
FDV14,OUT017,1504.6374158747494
NCP42,OUT035,3174.4488670338615
FDB50,OUT027,2732.460894253949
NCC30,OUT027,4235.024559761092
FDA23,OUT018,1364.9523151824396
FDW16,OUT017,1639.332092984463
FDQ52,OUT010,1939.357472322692
FDB58,OUT049,2393.561736222371
NCP29,OUT049,1061.97731566125
NCM05,OUT045,4102.714784368669
FDO25,OUT013,3427.6743818704126
NCM54,OUT046,2076.009238300874
NCL54,OUT046,2782.558792958167
FDL39,OUT010,962.0638423350465
FDF53,OUT018,2592.6840568182815
NCQ42,OUT035,2080.6590608429833
FDF58,OUT013,1069.4409643427934
FDZ04,OUT035,1129.6420306706277
FDE26,OUT019,394.6365127172612
FDS60,OUT017,3000.5644586088456
FDV58,OUT017,3243.8810883824917
FDM04,OUT045,820.5998365935957
FDE08,OUT035,2470.3801908444875
NCB43,OUT049,2965.182413529372
FDU11,OUT010,13.644869703697623
FDF22,OUT019,1457.060791437063
FDE24,OUT013,2247.146470951353
DRJ49,OUT046,2136.405223276408
NCQ53,OUT035,3825.559742256446
NCL41,OUT013,636.0971616909956
FDR22,OUT013,1859.0936317517771
FDH04,OUT035,1623.1544258083159
DRH15,OUT045,666.073960435635
FDY40,OUT049,903.5905463976378
NCI17,OUT035,1648.3626463232795
NCC18,OUT013,2772.7556967611017
FDY28,OUT027,4791.115265140397
FDB45,OUT027,3170.4644778398506
NCL30,OUT018,1721.0276841226732
FDM10,OUT017,3495.2128355635214
FDH22,OUT027,3467.4146901196946
NCZ53,OUT017,3160.0420546290115
NCI18,OUT013,3527.3559940606065
FDH14,OUT027,3794.8567500190256
FDR36,OUT027,2212.180292784891
FDW01,OUT045,2383.22856368011
FDK02,OUT027,3383.871563836292
FDJ02,OUT018,2148.2554445832793
FDU55,OUT013,4180.734503207801
NCV18,OUT027,2776.261498500855
FDH14,OUT018,2013.1503333710134
FDZ37,OUT045,1463.4653649126994
FDX49,OUT049,3790.52295927715
NCD43,OUT046,1679.256691312563
FDZ07,OUT013,1107.9733160121978
FDK43,OUT035,2134.7280677196104
FDR32,OUT018,3419.715173127697
FDT39,OUT013,2515.659835979852
NCV54,OUT017,2042.808464273956
FDF38,OUT018,512.6165344848705
FDV60,OUT046,3203.318844037436
FDH44,OUT027,3852.4173452689574
FDS21,OUT046,1102.1975453630293
NCL41,OUT045,593.1891471780982
FDM46,OUT017,1626.9866150928574
FDU27,OUT045,781.1407924256928
NCJ54,OUT017,3791.6422314232623
DRG51,OUT018,2340.213466232439
NCA29,OUT019,788.3122155922174
FDR47,OUT045,3018.725552449934
NCL19,OUT027,3709.1362539193797
DRG01,OUT049,1287.6925182047853
FDG10,OUT046,1060.786110048066
NCV05,OUT049,2485.88628375213
NCH18,OUT019,1924.1372516705305
FDV14,OUT018,1089.5451600144006
DRJ23,OUT035,3122.781815581533
DRJ11,OUT046,3015.327118303394
FDZ03,OUT017,3089.8322435207083
FDI27,OUT010,-1133.9323216640914
FDJ14,OUT018,1129.952317253439
FDU32,OUT017,2121.057549092482
FDD47,OUT027,4221.1354275881895
DRF36,OUT035,3102.5737273591367
FDM21,OUT046,4081.540973021154
FDV10,OUT018,486.85029500820383
FDH60,OUT018,2847.3053854967875
FDX47,OUT010,638.6544985926012
FDT19,OUT019,799.9022376569192
FDO11,OUT045,3965.761586839406
FDH24,OUT027,3976.3389534746966
FDL02,OUT018,1511.404107333292
FDB02,OUT049,2930.9630739828426
FDA43,OUT046,3181.755624457859
FDG52,OUT045,691.1462006248767
DRC12,OUT013,3017.1177572907472
FDY37,OUT018,2071.7355434830242
NCU18,OUT045,2163.295387696271
FDU09,OUT035,1064.5223499862768
DRJ25,OUT027,2221.9353915533284
DRE12,OUT018,1516.5382060088887
DRL47,OUT017,2153.198133855898
DRK01,OUT046,1620.75670074964
FDC22,OUT019,1129.0166980948707
FDG44,OUT013,935.706100387557
FDW04,OUT035,2203.49212350577
FDK09,OUT049,3637.9766932240746
NCN43,OUT035,2050.1263502646616
FDG04,OUT049,3015.4908533294656
FDH32,OUT010,-360.228088994234
DRI47,OUT017,2481.3137894628744
DRE15,OUT013,1233.8767634303513
FDY11,OUT035,1268.001341621697
FDO60,OUT049,805.9630382451287
FDQ20,OUT018,465.6206906416628
FDO57,OUT027,3993.9301566738286
FDT14,OUT019,-9.759134653853835
FDA57,OUT049,732.3758654968406
DRN35,OUT017,759.4556022506295
FDJ03,OUT046,889.7076181754383
FDX28,OUT017,1731.5333788080316
DRE25,OUT045,1387.187993610918
FDR09,OUT046,4140.795216886021
FDB23,OUT035,3763.8856920744583
FDO08,OUT045,2626.254709963003
FDQ23,OUT049,1700.9115130665305
FDW04,OUT013,2136.6911515581305
DRK13,OUT010,1170.6434730853362
NCL17,OUT027,3673.7818816225335
FDY21,OUT035,3140.9668616564013
FDJ38,OUT027,4538.554980690562
FDA37,OUT019,198.12174143105221
FDV43,OUT013,807.629361032974
FDL36,OUT046,1527.6953425565298
FDD53,OUT045,610.9370990513271
FDZ19,OUT010,904.5056495086028
FDV21,OUT045,1914.8549770064128
NCL54,OUT018,2458.832842505668
DRI47,OUT027,3768.876272220892
DRG03,OUT049,2493.1236276306154
FDG21,OUT013,2625.5641302277654
FDW03,OUT018,1469.5913540828187
NCI55,OUT046,1967.0302534073853
DRC36,OUT019,914.4404717935395
FDH22,OUT017,2140.22106623945
FDV20,OUT045,2059.9739916068065
NCU41,OUT027,4501.62087157373
FDN46,OUT027,3140.4636933157017
FDK50,OUT045,2556.3374436375307
NCA05,OUT027,3806.0785802410683
DRH01,OUT018,2442.0027459484554
FDT08,OUT018,2144.222274300584
FDM08,OUT018,3350.7741380506777
FDZ07,OUT035,1162.315381624052
FDS22,OUT017,951.837259182561
FDV35,OUT027,3929.5090655416716
FDI28,OUT010,-656.5731223099283
FDW58,OUT027,3190.387428974427
FDT52,OUT045,3835.9131004590017
FDY34,OUT046,2712.3026471216435
FDR10,OUT046,2610.8291483131325
FDK57,OUT017,2063.0061121679028
FDR02,OUT027,3179.8052178227954
FDX49,OUT046,3810.181184322704
FDQ20,OUT046,778.4882349921972
DRK23,OUT045,3921.9114640201587
NCW06,OUT046,3052.06708962009
FDR31,OUT017,2561.147494977209
NCE43,OUT013,2668.198848909742
DRO59,OUT027,2703.328342096138
FDN09,OUT049,3913.3928352464573
FDR11,OUT046,2640.1804550001543
FDO57,OUT013,2582.96229249319
NCX18,OUT017,3239.4857132419274
FDB05,OUT018,3625.2717943706084
FDQ08,OUT018,808.3244896148681
NCG43,OUT035,1574.4254282674228
FDJ56,OUT013,1671.371620212827
FDA13,OUT010,-1283.1911680758058
FDO56,OUT017,2093.2428452036547
FDB37,OUT018,3583.712290758762
FDZ02,OUT018,1299.6690328710538
FDQ24,OUT046,3991.885842419113
FDM16,OUT013,1268.2443216818356
FDU35,OUT049,1661.5058359971736
FDT35,OUT035,2826.3029444796557
NCX30,OUT049,3933.8059114875505
FDG04,OUT017,3104.690315438871
FDI12,OUT035,1532.6503531911294
FDE35,OUT035,1170.8991517439863
NCP14,OUT027,3104.7936030942656
NCY53,OUT045,1698.7994191541657
FDP49,OUT017,1110.8403515698155
FDQ04,OUT017,826.7303319273342
FDM39,OUT035,2905.6253185852693
FDO58,OUT019,688.5013010449329
FDC56,OUT017,2073.6596480387816
NCQ54,OUT046,2686.681147864496
FDV10,OUT027,2203.393293779678
NCK17,OUT046,731.1911588635558
NCF55,OUT027,2049.2304895789566
FDV33,OUT013,4179.858906414811
NCH29,OUT019,-342.15949177545554
FDA37,OUT027,3532.6966074281227
FDH46,OUT018,1412.0739990808652
FDS25,OUT035,1926.869590046117
FDH04,OUT027,2935.3014830080792
FDX52,OUT046,3107.153404981844
NCD42,OUT017,780.9700041327014
FDW47,OUT017,2107.90528895233
FDL25,OUT027,2985.97126676717
NCJ06,OUT010,-13.400853316052235
FDY09,OUT013,2793.6856170880055
FDS40,OUT046,675.1499006754311
FDH41,OUT017,3517.0753948647034
FDG38,OUT035,1552.4293693349464
FDU03,OUT027,4353.8670269483555
FDV20,OUT046,2169.877978963559
DRB13,OUT045,3001.4793556277727
NCQ30,OUT013,1935.0535714180005
NCH06,OUT013,3862.5339671844995
FDU50,OUT018,1563.1809374986478
NCO42,OUT019,397.4706325982406
FDW09,OUT018,1072.649746985102
FDH04,OUT013,1534.5536305405403
FDC21,OUT045,1754.27596871047
FDL21,OUT049,788.7205402308609
FDM46,OUT010,-458.76164474397956
FDT22,OUT019,-939.8161243757204
FDB28,OUT035,3197.5504869023716
FDI12,OUT018,1192.8353550590546
FDA28,OUT045,1980.8688814924535
FDF59,OUT013,2105.2084001312905
FDM45,OUT027,3436.840434581536
FDQ56,OUT017,1516.3593308849086
FDR46,OUT049,2348.528911749483
FDT01,OUT013,3428.9612119479134
FDD16,OUT027,2651.1393365335243
NCU30,OUT010,629.3537237904093
FDM40,OUT010,301.2007916339062
FDI56,OUT035,1630.0778456233675
NCS30,OUT013,2030.433505277295
FDU08,OUT017,1783.142544385657
FDX51,OUT027,4600.878013750262
FDA43,OUT045,3090.5263896581455
FDX59,OUT010,-1323.0485387274093
FDC37,OUT018,1441.197801250848
FDP58,OUT013,3466.570199171809
NCY42,OUT035,2352.3641505457344
FDF21,OUT018,2811.2209001796436
FDU10,OUT027,2140.866916678846
DRL47,OUT018,1728.764218725497
FDA58,OUT018,3493.160384733317
FDJ22,OUT049,3068.192629626821
FDK50,OUT046,2610.5471725747484
FDO38,OUT035,1394.2573493055097
DRF60,OUT035,3864.8902287041565
NCZ42,OUT019,1822.7803637440957
FDD35,OUT049,1998.5296382481756
FDL25,OUT045,1475.7581246530171
FDJ16,OUT013,939.4536559074768
DRK59,OUT049,3764.2967642062868
FDI50,OUT046,3783.373410098153
NCB19,OUT045,1310.7493114153913
DRI37,OUT035,1045.9896191469743
FDA14,OUT027,3767.340916856381
FDC08,OUT018,3386.7344416699343
FDS45,OUT046,1781.2014291708329
FDI21,OUT049,1136.0371480716276
DRJ47,OUT035,2873.330340805842
DRE37,OUT027,4410.585453924534
FDT55,OUT018,2323.0850226096954
NCG42,OUT027,3485.28047775678
FDA31,OUT049,2794.1079195000493
NCW42,OUT046,3540.072900607469
FDF50,OUT017,3252.9926529482327
FDK56,OUT049,3029.29936471823
FDX10,OUT035,748.7903119050316
NCK07,OUT027,4032.3042345815047
FDZ49,OUT017,3705.8633092316013
FDR33,OUT013,1784.6950094693311
FDO44,OUT018,1557.6953565684526
FDA20,OUT046,3043.7389546585473
NCL30,OUT045,1950.4818829390715
FDI05,OUT019,-704.688000710099
FDQ12,OUT018,3347.026587834509
FDH47,OUT017,1781.4113538994716
FDH34,OUT018,2677.21423157923
FDF29,OUT046,2179.0307301237917
FDG40,OUT018,295.49104126037855
NCE18,OUT017,4054.189991509571
FDP21,OUT010,1140.6950019549258
FDY50,OUT013,1410.30088720801
FDB36,OUT049,2187.5661123791942
NCZ29,OUT049,2075.185643292847
FDU20,OUT018,1718.780923892802
FDO56,OUT013,2004.0107124082715
FDW31,OUT049,3269.4128176420345
DRH59,OUT013,1257.5366645917238
NCB30,OUT017,3246.502767264392
FDK43,OUT027,3509.359352413623
FDW43,OUT045,3650.2574634455523
NCL19,OUT017,2388.5940823514247
FDJ27,OUT046,1691.5813237038092
FDC45,OUT046,2803.382223437089
FDY40,OUT035,961.2705988121161
NCM41,OUT035,1582.0336716056045
NCK18,OUT019,707.5756474460213
FDP37,OUT049,2112.715548992186
FDA27,OUT027,5497.358599464293
NCX30,OUT035,3978.727628171473
FDR09,OUT017,4183.798175782722
FDG08,OUT027,4238.7073181845335
NCU30,OUT013,2625.2960637214856
FDB16,OUT017,1533.943792592414
FDM16,OUT017,1373.0638414605346
FDC48,OUT013,1374.6742312839924
NCF18,OUT046,3013.3426114962203
FDU46,OUT018,1082.3259970166982
FDH41,OUT018,3089.5493826603633
NCN42,OUT010,388.6096420834365
FDU49,OUT046,1555.766698382722
FDB20,OUT027,2755.9907914953656
FDG50,OUT019,-398.1979488551733
FDW20,OUT045,1936.9557035425096
NCO55,OUT049,1778.7326161861856
FDX48,OUT046,2561.815288835147
FDU48,OUT046,2171.078492202054
FDR48,OUT019,486.14644031014177
FDK27,OUT013,2017.906177263576
FDT35,OUT013,2714.3686724903237
FDN12,OUT049,1812.458034734198
NCE31,OUT019,-1349.523768296407
FDL21,OUT017,890.3704907237261
FDV56,OUT017,1951.8418211858516
FDR16,OUT017,3549.815426722067
NCP41,OUT049,1806.77750608536
FDJ27,OUT013,1698.348380592768
FDA07,OUT017,2195.7185088863334
FDK55,OUT049,1504.0941628401197
FDM33,OUT049,3527.6468624192057
FDY46,OUT046,3008.715766624591
FDD36,OUT046,1951.9459099409723
FDB12,OUT027,3123.2880989489495
FDF28,OUT019,143.88610814799904
NCE07,OUT019,374.1250004077592
FDW50,OUT027,4032.5241796407063
NCW18,OUT017,3846.360757034665
NCJ17,OUT019,-574.0139379874017
DRZ24,OUT010,-22.246182958435384
FDS07,OUT035,1997.5654917911888
NCW05,OUT010,-241.4165658603597
FDZ22,OUT018,1073.491899150642
FDK02,OUT046,1990.2483189714985
FDZ45,OUT027,4577.106952376227
FDL25,OUT046,1559.2458812062541
FDS08,OUT045,2769.380474254707
NCZ42,OUT027,5150.354231827878
FDX57,OUT035,1702.6286950933136
FDF21,OUT046,3138.132802528955
FDJ56,OUT018,1311.0623308524227
FDX10,OUT013,675.7763236813189
DRG48,OUT035,2405.5619360598503
DRN37,OUT046,2674.2636976651265
NCY41,OUT018,309.13071825179213
FDN28,OUT045,1637.2064629464876
FDE34,OUT045,2802.092714785831
FDR10,OUT045,2552.3197489932936
FDC32,OUT017,1664.5723112406995
DRG13,OUT046,2642.4939219564985
FDP59,OUT049,1790.5326895273902
NCT53,OUT010,689.5367258854385
FDL57,OUT027,5546.899408694604
FDN32,OUT010,1076.7622151865216
FDK09,OUT018,3302.6607371116843
FDA52,OUT010,898.2771337443555
FDC57,OUT049,3191.825684816169
FDI09,OUT035,4090.231592284079
NCB07,OUT046,3140.3370935746643
FDP26,OUT035,1699.4198460188782
FDP40,OUT027,3275.516895777866
FDL15,OUT013,2451.3165723822895
FDV07,OUT046,1890.6839456385787
FDS03,OUT017,1212.4417863558774
FDE50,OUT049,3084.5199867328483
FDQ15,OUT017,1449.73929874436
FDQ33,OUT010,456.87572373921284
FDT22,OUT013,969.1357211347495
DRO35,OUT035,1990.2702061785822
FDJ41,OUT049,4135.451428884131
FDQ27,OUT035,1841.9353767944122
FDC26,OUT017,1957.555236290369
NCF43,OUT027,3712.8205660569947
NCR50,OUT035,2513.1241009208316
FDE39,OUT018,1614.449939863247
FDN49,OUT027,2171.5991883769893
DRG11,OUT035,1824.9013590235118
NCA18,OUT049,1896.3223314527131
FDM36,OUT018,2503.4875158545037
FDW32,OUT017,1596.5190020513255
NCQ18,OUT010,-400.40392965964566
FDX14,OUT027,2649.311668455426
FDD46,OUT017,2542.147956075234
FDI34,OUT019,1791.1782098560652
NCJ17,OUT035,1446.5228959965461
FDB52,OUT035,4126.997117099934
FDV55,OUT018,2018.4836859277857
FDC57,OUT046,3163.2106516141794
FDB29,OUT046,1916.0160454854777
NCO43,OUT035,1700.5933002131787
FDG44,OUT045,840.804584945974
FDJ34,OUT045,1991.123991635075
FDH40,OUT049,1402.1476487119799
NCD07,OUT027,3213.5851078456326
FDB41,OUT017,919.3335882224201
FDH47,OUT018,1322.2322498653084
DRK37,OUT035,3131.3113972862193
FDM25,OUT019,960.0635275786335
NCX06,OUT045,2810.1477216361673
NCS05,OUT017,2271.0330242959753
FDS39,OUT045,2227.6352070752764
FDC47,OUT027,5007.406480921622
FDG20,OUT013,2918.929010410604
DRL23,OUT017,1866.185697660403
FDY33,OUT013,2576.3661239151115
NCH18,OUT045,3762.232342044066
FDX47,OUT035,2635.974635493825
NCB06,OUT045,2455.9265590413706
FDP36,OUT049,945.2918455020845
FDW44,OUT018,2546.332114996767
NCU41,OUT018,2757.976596801469
NCS17,OUT046,1584.5886434929707
FDD46,OUT035,2547.9073691487138
FDE45,OUT017,3001.6193962835678
FDI09,OUT017,4126.5183670974075
NCJ54,OUT010,1748.0153227223345
NCA29,OUT018,2434.453273520543
NCN41,OUT027,3410.300813130103
FDY34,OUT035,2764.061019256318
NCG55,OUT035,1930.5355669294077
DRM49,OUT046,789.3933795509074
NCB42,OUT049,1912.4124229807785
FDE58,OUT045,1806.8505744017166
DRJ25,OUT013,823.1918789850461
FDS47,OUT010,-535.4813604893279
FDY21,OUT049,3150.443949792272
NCI54,OUT013,1789.2420534083794
FDO24,OUT017,2628.0083789545315
FDY43,OUT035,2805.2794758824166
FDF35,OUT018,1444.4987423997227
NCP29,OUT019,-890.373170069055
FDN28,OUT027,3117.139196323187
FDJ50,OUT018,632.2151152697188
FDQ14,OUT027,3813.959583709351
FDC37,OUT035,1846.2972988224792
FDN08,OUT046,2023.6108857792133
FDD04,OUT035,2309.345699690777
FDW34,OUT018,3574.3840850154083
FDP04,OUT017,1201.1998278859683
NCG07,OUT017,3087.5512353875674
NCN14,OUT018,2616.325149342272
FDJ16,OUT045,860.1058839667821
NCM42,OUT045,1667.6558441558154
NCF19,OUT046,847.8332650866505
FDY21,OUT018,2802.613456122679
FDY19,OUT035,1998.4754077446123
FDV09,OUT045,2334.1085816983687
FDA28,OUT013,2085.6014295021014
FDC38,OUT018,1864.8983205083205
FDL28,OUT045,3599.8620097684034
NCH43,OUT049,3448.717086968303
NCN53,OUT045,530.4946699074208
NCW05,OUT017,1845.0238738709886
NCO30,OUT018,2646.151291393515
FDT04,OUT019,-1311.1685797839891
FDB27,OUT018,2804.066460707618
NCK07,OUT013,2658.9184843352996
NCA53,OUT013,852.8710904735635
FDB33,OUT018,2318.174890344875
FDU37,OUT017,1492.9498612878233
FDR13,OUT035,2029.775562528841
FDE45,OUT049,2918.6887007663317
FDV37,OUT017,3313.2907918214332
FDX44,OUT019,-401.5273338751722
NCL06,OUT017,4227.66182208831
FDJ28,OUT045,2946.107772720119
FDX55,OUT049,3546.469191064316
NCK17,OUT018,410.53115004178835
FDH52,OUT035,1147.3810949302715
FDN13,OUT027,3056.834697542974
FDK44,OUT018,2467.094753412486
